,Probabilities
32468,0.014032821
32469,0.001244794
32470,0.151986751
32471,0.019265172
32472,0.009117158
32473,0.089200303
32474,0.551365575
32475,0.388427679
32476,0.011174817
32477,0.000794676
32478,0.002461308
32479,0.238940737
32480,0.01538204
32481,0.007305868
32482,0.011651042
32483,0.01509383
32484,0.195288816
32485,0.017447731
32486,0.023051784
32487,0.063465611
32488,0.019446284
32489,0.35688983
32490,0.005528205
32491,0.014458882
32492,0.023023803
32493,0.00848404
32494,0.014639392
32495,0.246576578
32496,0.005859605
32497,0.626901168
32498,0.011628994
32499,0.205302028
32500,0.548884378
32501,0.506030121
32502,0.017223606
32503,0.321347531
32504,0.016208234
32505,0.09408255
32506,0.320631456
32507,0.005832742
32508,0.009166469
32509,0.14094578
32510,0.00266497
32511,0.007377787
32512,0.186928195
32513,0.118469207
32514,0.266552268
32515,0.040017708
32516,0.034571568
32517,0.007702908
32518,0.008721701
32519,0.116830623
32520,0.040378666
32521,0.013237769
32522,0.180355037
32523,0.392582903
32524,0.00363299
32525,0.006674359
32526,0.004036775
32527,0.012567079
32528,0.011394971
32529,0.006190861
32530,0.006700935
32531,0.007792521
32532,0.00882168
32533,0.003222564
32534,0.007952522
32535,0.004511093
32536,0.067787461
32537,0.006842057
32538,0.011029777
32539,0.00132033
32540,0.081198822
32541,0.37336336
32542,0.072335367
32543,0.006454969
32544,0.002941134
32545,0.002061592
32546,0.320974663
32547,0.009934795
32548,0.233631052
32549,0.086512098
32550,0.550979032
32551,0.003253612
32552,0.003798003
32553,0.144655526
32554,0.018554334
32555,0.560665937
32556,0.002641296
32557,0.003910545
32558,0.017263355
32559,0.337761168
32560,0.007462531
32561,0.086346819
32562,0.004082954
32563,0.000865274
32564,0.008068036
32565,0.025494103
32566,0.652294057
32567,0.005426599
32568,0.017187322
32569,0.617447954
32570,0.347160509
32571,0.005467318
32572,0.114633846
32573,0.079641927
32574,0.014716496
32575,0.006045477
32576,0.009699301
32577,0.013355308
32578,0.006075557
32579,0.035187533
32580,0.004485418
32581,0.01951876
32582,0.015450908
32583,0.020662905
32584,0.005307383
32585,0.106699155
32586,0.001015055
32587,0.023685016
32588,0.125094743
32589,0.013446208
32590,0.006603179
32591,0.017094449
32592,0.011851575
32593,0.062403198
32594,0.022361266
32595,0.821081625
32596,0.007215716
32597,0.59093765
32598,0.005534286
32599,0.007104331
32600,0.45576749
32601,0.000840345
32602,0.033234127
32603,0.006152005
32604,0.015425492
32605,0.006798156
32606,0.013030133
32607,0.021339657
32608,0.004033215
32609,0.015516911
32610,0.006271682
32611,0.014372409
32612,0.006399036
32613,0.14073372
32614,0.012083691
32615,0.016298787
32616,0.007222916
32617,0.009111597
32618,0.005258329
32619,0.286449931
32620,0.51317972
32621,0.029411804
32622,0.00638913
32623,0.063387448
32624,0.01316244
32625,0.000368781
32626,0.001796031
32627,0.001362034
32628,0.000473374
32629,0.697310086
32630,0.004567077
32631,0.002826591
32632,0.002997468
32633,0.022719569
32634,0.003231848
32635,0.001678816
32636,0.008981783
32637,0.005861629
32638,0.014232157
32639,0.001556777
32640,0.003390889
32641,0.487176332
32642,0.337551136
32643,0.004268256
32644,0.313029906
32645,0.235315844
32646,0.004786362
32647,0.339404259
32648,0.058465835
32649,0.129065538
32650,0.007580221
32651,0.246171224
32652,0.003746418
32653,0.003039897
32654,0.007129851
32655,0.012803707
32656,0.003918184
32657,0.007349616
32658,0.252169074
32659,0.009861779
32660,0.002424034
32661,0.414234182
32662,0.000187795
32663,0.1944823
32664,0.004430042
32665,0.005817344
32666,0.001367375
32667,0.006491238
32668,0.022480715
32669,0.454202719
32670,0.004170304
32671,0.017778379
32672,0.409119881
32673,0.010168701
32674,0.474732566
32675,0.16506353
32676,0.004457771
32677,0.119705746
32678,0.02510001
32679,0.019577636
32680,0.003084118
32681,0.012342946
32682,0.642596732
32683,0.003837828
32684,0.094617262
32685,0.03000217
32686,0.003284
32687,0.004621101
32688,0.024607393
32689,0.014751323
32690,0.202097628
32691,0.314979106
32692,0.004633215
32693,0.00085841
32694,0.044362954
32695,0.002979088
32696,0.329443551
32697,0.012259851
32698,0.01810066
32699,0.013376446
32700,0.007439519
32701,0.695557638
32702,0.003273139
32703,0.022589364
32704,0.40923378
32705,0.066441405
32706,0.003019411
32707,0.013809126
32708,0.005296543
32709,0.00659022
32710,0.018109844
32711,0.286041335
32712,0.005758161
32713,0.010838482
32714,0.040966567
32715,0.022653517
32716,0.743019647
32717,0.040198709
32718,0.735485612
32719,0.209332244
32720,0.01263374
32721,0.004354597
32722,0.039356153
32723,0.012980905
32724,0.086680001
32725,0.123743864
32726,0.141607767
32727,0.004916793
32728,0.292298439
32729,0.006556799
32730,0.010857998
32731,0.023083225
32732,0.012752606
32733,0.185693533
32734,0.016122265
32735,0.429739568
32736,0.000488323
32737,0.007134537
32738,0.05450155
32739,0.004947604
32740,0.007504689
32741,0.011800173
32742,0.307564937
32743,0.004449293
32744,0.006023153
32745,0.020369987
32746,0.004357651
32747,0.436402731
32748,0.25546904
32749,0.03673894
32750,0.015431847
32751,0.180681566
32752,0.462162188
32753,0.006154253
32754,0.01890492
32755,0.308238959
32756,0.005918686
32757,0.007339721
32758,0.27305511
32759,0.00660135
32760,0.014597319
32761,0.006044729
32762,0.009569564
32763,0.012740946
32764,0.008471379
32765,0.17737749
32766,0.008984881
32767,0.214227089
32768,0.017187944
32769,0.003310419
32770,0.005234066
32771,0.008930217
32772,0.00045616
32773,0.166831611
32774,0.0057229
32775,0.021219822
32776,0.006024787
32777,0.000904606
32778,0.007657086
32779,0.006329154
32780,0.460450057
32781,0.83926541
32782,0.005401561
32783,0.235818756
32784,0.002457693
32785,0.151875391
32786,0.010426904
32787,0.001265945
32788,0.001755026
32789,0.012009974
32790,0.018760493
32791,0.057743245
32792,0.013380139
32793,0.00813301
32794,0.472935397
32795,0.332342707
32796,0.638898473
32797,0.012403219
32798,0.006696216
32799,0.003073878
32800,0.282488424
32801,0.0076528
32802,0.008409326
32803,0.017421104
32804,0.314391139
32805,0.145616806
32806,0.329525982
32807,0.003414031
32808,0.004458514
32809,0.00300878
32810,0.024392518
32811,0.004666326
32812,0.158751783
32813,0.030210697
32814,0.050538811
32815,0.146503832
32816,0.014230261
32817,0.017365986
32818,0.025497448
32819,0.005617841
32820,0.134019293
32821,0.005380764
32822,0.002942561
32823,0.003825198
32824,0.004663725
32825,0.066634598
32826,0.003555732
32827,0.0126594
32828,0.003442711
32829,0.000824164
32830,0.007958624
32831,0.010863349
32832,0.166629157
32833,0.356771138
32834,0.180397731
32835,0.016895465
32836,0.009539642
32837,0.004852102
32838,0.204146035
32839,0.154873679
32840,0.246636081
32841,0.068985081
32842,0.144763499
32843,0.013864306
32844,0.003636353
32845,0.007146892
32846,0.001859564
32847,0.324857986
32848,0.009469629
32849,0.298140183
32850,0.005298699
32851,0.037043434
32852,0.003584742
32853,0.011792936
32854,0.012317044
32855,0.194155766
32856,0.005763246
32857,0.009626027
32858,0.005324482
32859,0.013903041
32860,0.24591246
32861,0.174141046
32862,0.004440595
32863,0.00465381
32864,0.003469067
32865,0.006777866
32866,0.001865574
32867,0.007968879
32868,0.002513183
32869,0.319444384
32870,0.271967492
32871,0.242926901
32872,0.020210942
32873,0.018292729
32874,0.006169761
32875,0.00816128
32876,0.007159717
32877,0.005926685
32878,0.008829413
32879,0.005811929
32880,0.008839384
32881,0.309383384
32882,0.001158335
32883,0.516321618
32884,0.214568147
32885,0.001107689
32886,0.00565457
32887,0.002023785
32888,0.009205892
32889,0.004199025
32890,0.002567328
32891,0.000834144
32892,0.005128017
32893,0.332654699
32894,0.016200097
32895,0.012485727
32896,0.00563916
32897,0.007864245
32898,0.406919427
32899,0.182570266
32900,0.003639415
32901,0.005028448
32902,0.013614166
32903,0.002595951
32904,0.288362137
32905,0.01974954
32906,0.001627389
32907,0.003375687
32908,0.040280626
32909,0.01472512
32910,0.0047771
32911,0.051616228
32912,0.622447324
32913,0.003208383
32914,0.004091154
32915,0.369550201
32916,0.253396275
32917,0.002507159
32918,0.004462634
32919,0.471326646
32920,0.00965101
32921,0.009513167
32922,0.007470994
32923,0.005409424
32924,0.024459416
32925,0.006260854
32926,0.127927731
32927,0.010067228
32928,0.003036351
32929,0.00481831
32930,0.005061832
32931,0.032760061
32932,0.03251138
32933,0.002655312
32934,0.14633139
32935,0.110406706
32936,0.000159849
32937,0.346948688
32938,0.008376866
32939,0.006494787
32940,0.006038492
32941,0.028982256
32942,0.006749443
32943,0.002430728
32944,0.009535177
32945,0.006202081
32946,0.214739307
32947,0.011448926
32948,0.010008079
32949,0.009433661
32950,0.001805358
32951,0.510965928
32952,0.708344341
32953,0.015034287
32954,0.000957718
32955,0.001446801
32956,0.094427575
32957,0.089361367
32958,0.266001686
32959,0.011486554
32960,0.00355218
32961,0.0301606
32962,0.008547752
32963,0.006312821
32964,0.474378357
32965,0.005837061
32966,0.002728164
32967,0.511683619
32968,0.126069359
32969,0.208246975
32970,0.015148252
32971,0.027918819
32972,0.004215866
32973,0.422512667
32974,0.179464656
32975,0.009121584
32976,0.608763848
32977,0.009894181
32978,0.008993963
32979,0.008251351
32980,0.00613196
32981,0.004214461
32982,0.015911553
32983,0.315458087
32984,0.189134993
32985,0.019405281
32986,0.24912039
32987,0.537316624
32988,0.012229745
32989,0.264545184
32990,0.033551479
32991,0.004224641
32992,0.022265935
32993,0.002715603
32994,0.003230486
32995,0.000489081
32996,0.001423844
32997,0.570341412
32998,0.011380457
32999,0.001577052
33000,0.35512193
33001,0.248206008
33002,0.142109101
33003,0.145351593
33004,0.000231834
33005,0.006574467
33006,0.010895131
33007,0.005369797
33008,0.007188241
33009,0.018037073
33010,0.316488579
33011,0.000346088
33012,0.021781219
33013,0.047230364
33014,0.458213465
33015,0.18656635
33016,0.005227988
33017,0.005402549
33018,0.003544648
33019,0.012037721
33020,0.236178185
33021,0.009571434
33022,0.372181784
33023,0.351755101
33024,0.020436143
33025,0.010957648
33026,0.007598801
33027,0.016837497
33028,0.544434424
33029,0.033041761
33030,0.00576898
33031,0.029964153
33032,0.074880562
33033,0.005397799
33034,0.004211622
33035,0.005647363
33036,0.010114968
33037,0.623030738
33038,0.019585607
33039,0.439360553
33040,0.395006804
33041,0.012607951
33042,0.377242998
33043,0.313019215
33044,0.023797927
33045,0.246636761
33046,0.22400148
33047,0.010022989
33048,0.024243094
33049,0.006808647
33050,0.007328662
33051,0.00803066
33052,0.013545871
33053,0.009503647
33054,0.134303742
33055,0.00118987
33056,0.044570794
33057,0.00285479
33058,0.311077265
33059,0.004513875
33060,0.002859778
33061,0.008997982
33062,0.005157157
33063,0.73713635
33064,0.005432755
33065,0.007953254
33066,0.011910406
33067,0.246583537
33068,0.11820581
33069,0.1907285
33070,0.428084197
33071,0.600658997
33072,0.005204309
33073,0.14826134
33074,0.013713487
33075,0.015993284
33076,0.50696315
33077,0.007327596
33078,0.004202696
33079,0.004310328
33080,0.218226293
33081,0.305419805
33082,0.20271302
33083,0.215268211
33084,0.342277742
33085,0.005734519
33086,0.264100309
33087,0.014705023
33088,0.010353684
33089,0.005479594
33090,0.002603415
33091,0.061340719
33092,0.002198268
33093,0.174605432
33094,0.000383566
33095,0.188113999
33096,0.159509521
33097,0.003066976
33098,0.005460267
33099,0.57532072
33100,0.126305583
33101,0.382424667
33102,0.156134076
33103,0.230517989
33104,0.002164229
33105,0.199355752
33106,0.298958531
33107,0.002930626
33108,0.054598328
33109,0.030686913
33110,0.015239357
33111,0.146078701
33112,0.222705152
33113,0.004824634
33114,0.016247349
33115,0.121696548
33116,0.233852298
33117,0.007281874
33118,0.150878892
33119,0.198180037
33120,0.147645806
33121,0.034516166
33122,0.034435604
33123,0.368717723
33124,0.466149775
33125,0.004524235
33126,0.017983314
33127,0.006128556
33128,0.005381064
33129,0.003559903
33130,0.00377048
33131,0.006051184
33132,0.001900196
33133,0.636545022
33134,0.171278748
33135,0.081719023
33136,0.189104277
33137,0.336225873
33138,0.004655548
33139,0.007500137
33140,0.009925457
33141,0.467542023
33142,0.241646207
33143,0.442253212
33144,0.006388828
33145,0.00418841
33146,0.160592556
33147,0.03990748
33148,0.010935209
33149,0.007591225
33150,0.14967925
33151,0.006806662
33152,0.000693923
33153,0.000202607
33154,0.009762656
33155,0.004828772
33156,0.00345123
33157,0.007708414
33158,0.012752623
33159,0.041794636
33160,0.037136359
33161,0.006674378
33162,0.004492025
33163,0.002877423
33164,0.011107214
33165,0.008974141
33166,0.001073795
33167,0.112331003
33168,0.011269337
33169,0.007207423
33170,0.00066684
33171,0.176560437
33172,0.197320663
33173,0.001136844
33174,0.067509552
33175,0.005093888
33176,0.056779891
33177,0.142647361
33178,0.006223737
33179,0.003796856
33180,0.002309141
33181,0.002156429
33182,0.004525178
33183,0.006617499
33184,0.261399814
33185,0.097924665
33186,0.293663467
33187,0.012470001
33188,0.00504946
33189,0.066423187
33190,0.0074956
33191,0.43813121
33192,0.004931724
33193,0.017718232
33194,0.005503153
33195,0.013007028
33196,0.011768444
33197,0.357865774
33198,0.443994548
33199,0.248935314
33200,0.005101974
33201,0.006351821
33202,0.003388243
33203,0.015784439
33204,0.004315008
33205,0.029034889
33206,0.006332844
33207,0.015162973
33208,0.015420307
33209,0.00840874
33210,0.018349059
33211,0.002011061
33212,0.125879651
33213,0.088607733
33214,0.003473997
33215,0.011697219
33216,0.01653114
33217,0.00504987
33218,0.002112087
33219,0.132345359
33220,0.74871937
33221,0.00543489
33222,0.016095595
33223,0.002769026
33224,0.017829314
33225,0.438860165
33226,0.458074587
33227,0.003844898
33228,0.000860789
33229,0.00688851
33230,0.165185454
33231,0.226521901
33232,0.280428246
33233,0.004156298
33234,0.002175712
33235,0.022540751
33236,0.003186298
33237,0.025231184
33238,0.005405755
33239,0.005093966
33240,0.023565873
33241,0.004333049
33242,0.229291343
33243,0.003508811
33244,0.133546616
33245,0.002980519
33246,0.160237253
33247,0.004648869
33248,0.365687681
33249,0.162258198
33250,0.164844526
33251,0.002052457
33252,0.012085177
33253,0.011756179
33254,0.003035723
33255,0.000814197
33256,0.252532963
33257,0.15410123
33258,0.018490853
33259,0.010595611
33260,0.01441737
33261,0.007149559
33262,0.027534242
33263,0.01234371
33264,0.01176484
33265,0.55599507
33266,0.001086998
33267,0.024101608
33268,0.01671522
33269,0.574860379
33270,0.035611511
33271,0.13087804
33272,0.315517623
33273,0.42934257
33274,0.003442587
33275,0.097552411
33276,0.47236855
33277,0.226153587
33278,0.479379859
33279,0.28541593
33280,0.201352462
33281,0.47553377
33282,0.285140996
33283,0.009478705
33284,0.001543938
33285,0.007809676
33286,0.272522197
33287,0.014179083
33288,0.004671307
33289,0.017401072
33290,0.022901596
33291,0.030073109
33292,0.170806867
33293,0.006006155
33294,0.001380106
33295,0.201159089
33296,0.003530177
33297,0.005892815
